entry_time,exit_time,direction,strike_price,entry_price_cents,exit_price_cents,bet_size,contracts,pnl_dollars,pnl_pct,exit_reason,momentum_at_entry,confidence_at_entry,edge_at_entry,btc_price_at_entry,hold_candles,peak_pnl_pct
2018-04-12T15:00:00,2018-04-12T15:00:00,NO,7605.78,36.06,0.0,25.0,69,-24.8843,-100.0,expired,-0.3823,0.224,0.3114,7644.0,1,0.0
2018-04-12T15:15:00,2018-04-12T15:15:00,NO,7665.09,63.86,100.0,25.0,39,14.0965,56.6,expired,-0.4017,0.288,0.0734,7626.96,1,56.6
2018-04-12T15:15:00,2018-04-12T15:15:00,NO,7626.96,50.0,100.0,25.0,50,25.0,100.0,expired,-0.4017,0.288,0.212,7626.96,1,100.0
2018-04-12T15:15:00,2018-04-12T15:15:00,NO,7588.83,36.14,0.0,25.0,69,-24.94,-100.0,expired,-0.4017,0.288,0.3506,7626.96,1,0.0
2018-04-13T00:30:00,2018-04-13T00:30:00,NO,7954.0,50.0,75.0,18.75,37,9.25,50.0,take_profit,-0.4591,0.224,0.172,7954.0,1,50.0
2018-04-13T00:30:00,2018-04-13T00:30:00,NO,7914.23,22.64,33.96,18.75,82,9.2827,50.0,take_profit,-0.4591,0.224,0.4456,7954.0,1,50.0
2018-04-13T00:45:00,2018-04-13T00:45:00,NO,7840.05,50.0,75.0,18.75,37,9.25,50.0,take_profit,-0.1026,0.208,0.13,7840.05,1,50.0
2018-04-13T00:45:00,2018-04-13T00:45:00,NO,7800.85,23.09,34.64,18.75,81,9.3534,50.0,take_profit,-0.1026,0.208,0.3991,7840.05,1,50.0
2018-04-13T01:00:00,2018-04-13T01:00:00,NO,7900.0,50.0,75.0,18.75,37,9.25,50.0,take_profit,-0.1727,0.208,0.13,7900.0,1,50.0
2018-04-13T01:00:00,2018-04-13T01:00:00,NO,7860.5,23.14,34.7,18.75,81,9.3702,50.0,take_profit,-0.1727,0.208,0.3986,7900.0,1,50.0
2018-04-13T01:15:00,2018-04-13T01:15:00,NO,7884.9,50.0,75.0,18.75,37,9.25,50.0,take_profit,-0.3776,0.224,0.172,7884.9,1,50.0
2018-04-13T01:15:00,2018-04-13T01:15:00,NO,7845.48,23.81,35.72,18.75,78,9.286,50.0,take_profit,-0.3776,0.224,0.4339,7884.9,1,50.0
2018-04-15T04:45:00,2018-04-15T04:45:00,NO,8106.0,50.0,35.0,9.38,18,-2.7,-30.0,stop_loss,0.0992,0.216,0.105,8106.0,1,0.0
2018-04-15T04:45:00,2018-04-15T04:45:00,NO,8065.47,6.53,0.0,9.38,143,-9.3437,-100.0,expired,0.0992,0.216,0.5397,8106.0,1,0.0
2018-04-15T05:30:00,2018-04-15T05:30:00,NO,8105.11,50.0,35.0,9.38,18,-2.7,-30.0,stop_loss,0.0137,0.216,0.105,8105.11,1,0.0
2018-04-15T05:30:00,2018-04-15T05:30:00,NO,8064.58,5.0,0.0,9.38,187,-9.35,-100.0,expired,0.0137,0.216,0.555,8105.11,1,0.0
2018-04-18T10:15:00,2018-04-18T10:15:00,NO,8094.0,50.0,100.0,3.12,6,3.0,100.0,expired,-0.0264,0.28,0.161,8094.0,1,100.0
2018-04-18T10:15:00,2018-04-18T10:15:00,NO,8053.53,22.07,0.0,3.12,14,-3.0892,-100.0,expired,-0.0264,0.28,0.4403,8094.0,1,0.0
2018-04-20T09:15:00,2018-04-20T09:15:00,NO,8294.16,50.0,35.0,9.38,18,-2.7,-30.0,stop_loss,-0.1573,0.208,0.13,8294.16,1,0.0
2018-04-20T09:15:00,2018-04-20T09:15:00,NO,8252.69,5.0,0.0,9.38,187,-9.35,-100.0,expired,-0.1573,0.208,0.58,8294.16,1,0.0
2018-05-13T23:15:00,2018-05-13T23:15:00,NO,8714.09,50.0,72.5,2.34,4,0.9,45.0,take_profit,-0.3316,0.28,0.193,8714.09,1,45.0
2018-05-13T23:15:00,2018-05-13T23:15:00,NO,8670.52,9.37,13.59,2.34,25,1.0541,45.0,take_profit,-0.3316,0.28,0.5993,8714.09,1,45.0
2018-05-14T17:15:00,2018-05-14T17:15:00,NO,8751.61,50.0,75.0,25.0,50,12.5,50.0,take_profit,-0.4274,0.28,0.193,8751.61,1,50.0
2018-05-14T17:15:00,2018-05-14T17:15:00,NO,8707.85,29.12,43.68,25.0,85,12.3754,50.0,take_profit,-0.4274,0.28,0.4018,8751.61,1,50.0
2018-05-15T13:00:00,2018-05-15T13:00:00,NO,8762.18,50.0,72.5,18.75,37,8.325,45.0,take_profit,-0.393,0.224,0.172,8762.18,1,45.0
2018-05-15T13:00:00,2018-05-15T13:00:00,NO,8718.37,6.43,9.32,18.75,291,8.4156,45.0,take_profit,-0.393,0.224,0.6077,8762.18,1,45.0
2018-05-15T19:00:00,2018-05-15T19:00:00,YES,8550.94,19.39,12.6,25.0,128,-8.6869,-35.0,stop_loss,0.1193,0.2,0.4311,8508.4,1,0.0
2018-05-15T19:00:00,2018-05-15T19:00:00,YES,8508.4,50.0,32.5,25.0,50,-8.75,-35.0,stop_loss,0.1193,0.2,0.125,8508.4,1,0.0
2018-05-15T20:30:00,2018-05-15T20:30:00,YES,8565.21,14.62,21.93,25.0,171,12.4978,50.0,take_profit,0.1588,0.2,0.4788,8522.6,1,50.0
2018-05-15T20:30:00,2018-05-15T20:30:00,YES,8522.6,50.0,32.5,25.0,50,-8.75,-35.0,stop_loss,0.1588,0.2,0.125,8522.6,1,0.0
2018-05-16T15:30:00,2018-05-16T15:30:00,YES,8397.11,22.12,14.38,25.0,113,-8.7494,-35.0,stop_loss,0.4568,0.216,0.4458,8355.33,1,0.0
2018-05-16T15:30:00,2018-05-16T15:30:00,YES,8355.33,50.0,32.5,25.0,50,-8.75,-35.0,stop_loss,0.4568,0.216,0.167,8355.33,1,0.0
2018-05-19T15:15:00,2018-05-19T15:15:00,NO,8305.12,50.0,75.0,6.25,12,3.0,50.0,take_profit,-0.1198,0.28,0.189,8305.12,1,50.0
2018-05-19T15:15:00,2018-05-19T15:15:00,NO,8263.59,9.39,14.09,6.25,66,3.0996,50.0,take_profit,-0.1198,0.28,0.5951,8305.12,1,50.0
2018-05-21T19:15:00,2018-05-21T19:15:00,YES,8415.48,5.0,0.0,25.0,500,-25.0,-100.0,expired,0.1154,0.2,0.575,8373.61,1,0.0
2018-05-21T19:15:00,2018-05-21T19:15:00,YES,8373.61,50.0,32.5,25.0,50,-8.75,-35.0,stop_loss,0.1154,0.2,0.125,8373.61,1,0.0
2018-05-22T05:45:00,2018-05-22T05:45:00,YES,8333.48,5.0,0.0,12.5,250,-12.5,-100.0,expired,0.1164,0.2,0.575,8292.02,1,0.0
2018-05-22T05:45:00,2018-05-22T05:45:00,YES,8292.02,50.0,0.0,12.5,25,-12.5,-100.0,expired,0.1164,0.2,0.125,8292.02,1,0.0
2018-07-04T17:00:00,2018-07-04T17:00:00,NO,6665.79,50.0,0.0,6.25,12,-6.0,-100.0,expired,-0.1495,0.28,0.189,6665.79,1,0.0
2018-07-04T17:00:00,2018-07-04T17:00:00,NO,6632.46,25.7,16.71,6.25,24,-2.1589,-35.0,stop_loss,-0.1495,0.28,0.432,6665.79,1,0.0
2018-07-05T01:45:00,2018-07-05T01:45:00,YES,6624.67,10.62,15.92,18.75,176,9.3423,50.0,take_profit,0.5913,0.216,0.5608,6591.71,1,50.0
2018-07-05T01:45:00,2018-07-05T01:45:00,YES,6591.71,50.0,75.0,18.75,37,9.25,50.0,take_profit,0.5913,0.216,0.167,6591.71,1,50.0
2018-07-06T08:00:00,2018-07-06T08:00:00,YES,6511.38,5.0,7.5,12.5,250,6.25,50.0,take_profit,0.3755,0.216,0.617,6478.99,1,50.0
2018-07-06T08:00:00,2018-07-06T08:00:00,YES,6478.99,50.0,75.0,12.5,25,6.25,50.0,take_profit,0.3755,0.216,0.167,6478.99,1,50.0
2018-07-06T19:00:00,2018-07-06T19:00:00,NO,6565.14,50.0,32.5,25.0,50,-8.75,-35.0,stop_loss,-0.1476,0.208,0.13,6565.14,1,0.0
2018-07-06T19:00:00,2018-07-06T19:00:00,NO,6532.31,5.0,0.0,25.0,499,-24.95,-100.0,expired,-0.1476,0.208,0.58,6565.14,1,0.0
2018-07-06T23:00:00,2018-07-06T23:00:00,NO,6574.7,50.0,35.0,9.38,18,-2.7,-30.0,stop_loss,-0.0157,0.216,0.105,6574.7,1,0.0
2018-07-06T23:00:00,2018-07-06T23:00:00,NO,6541.83,5.0,0.0,9.38,187,-9.35,-100.0,expired,-0.0157,0.216,0.555,6574.7,1,0.0
2018-07-23T00:45:00,2018-07-23T00:45:00,YES,7480.16,21.18,31.76,4.69,22,2.3293,50.0,take_profit,0.4069,0.28,0.4952,7442.95,1,50.0
2018-07-23T00:45:00,2018-07-23T00:45:00,YES,7442.95,50.0,75.0,4.69,9,2.25,50.0,take_profit,0.4069,0.28,0.207,7442.95,1,50.0
2018-07-23T09:00:00,2018-07-23T09:00:00,NO,7721.63,50.0,75.0,12.5,25,6.25,50.0,take_profit,-0.3256,0.224,0.172,7721.63,1,50.0
2018-07-23T09:00:00,2018-07-23T09:00:00,NO,7683.02,6.72,10.08,12.5,185,6.2176,50.0,take_profit,-0.3256,0.224,0.6048,7721.63,1,50.0
2018-07-24T08:30:00,2018-07-24T08:30:00,NO,7996.01,50.0,75.0,12.5,25,6.25,50.0,take_profit,-0.1881,0.208,0.13,7996.01,1,50.0
2018-07-24T08:30:00,2018-07-24T08:30:00,NO,7956.03,7.46,11.19,12.5,167,6.2291,50.0,take_profit,-0.1881,0.208,0.5554,7996.01,1,50.0
2018-07-24T20:00:00,2018-07-24T20:00:00,NO,8266.24,50.0,75.0,25.0,50,12.5,50.0,take_profit,-0.4473,0.224,0.172,8266.24,1,50.0
2018-07-24T20:00:00,2018-07-24T20:00:00,NO,8224.91,6.68,10.02,25.0,374,12.489,50.0,take_profit,-0.4473,0.224,0.6052,8266.24,1,50.0
2018-07-25T02:15:00,2018-07-25T02:15:00,NO,8334.11,50.0,32.5,18.75,37,-6.475,-35.0,stop_loss,-0.3468,0.224,0.172,8334.11,1,0.0
2018-07-25T02:15:00,2018-07-25T02:15:00,NO,8292.44,8.97,13.45,18.75,209,9.3713,50.0,take_profit,-0.3468,0.224,0.5823,8334.11,1,50.0
2018-07-25T12:45:00,2018-07-25T12:45:00,YES,8236.98,6.2,0.0,12.5,201,-12.462,-100.0,expired,0.1755,0.2,0.563,8196.0,1,0.0
2018-07-25T12:45:00,2018-07-25T12:45:00,YES,8196.0,50.0,100.0,12.5,25,12.5,100.0,expired,0.1755,0.2,0.125,8196.0,1,100.0
2018-07-25T16:45:00,2018-07-25T16:45:00,YES,8186.27,6.55,9.82,25.0,381,12.4727,50.0,take_profit,0.3535,0.216,0.6015,8145.54,1,50.0
2018-07-25T16:45:00,2018-07-25T16:45:00,YES,8145.54,50.0,75.0,25.0,50,12.5,50.0,take_profit,0.3535,0.216,0.167,8145.54,1,50.0
2018-07-27T02:30:00,2018-07-27T02:30:00,YES,7954.19,6.64,0.0,18.75,282,-18.7312,-100.0,expired,0.1367,0.208,0.5776,7914.62,1,0.0
2018-07-27T02:30:00,2018-07-27T02:30:00,YES,7914.62,50.0,0.0,18.75,37,-18.5,-100.0,expired,0.1367,0.208,0.144,7914.62,1,0.0
2018-07-27T19:30:00,2018-07-27T19:30:00,NO,8248.71,50.0,100.0,25.0,50,25.0,100.0,expired,-0.1278,0.208,0.13,8248.71,1,100.0
2018-07-27T19:30:00,2018-07-27T19:30:00,NO,8207.47,25.48,38.21,25.0,98,12.4832,50.0,take_profit,-0.1278,0.208,0.3752,8248.71,1,50.0
2018-07-31T16:15:00,2018-07-31T16:15:00,YES,7785.8,16.13,24.19,25.0,155,12.5,50.0,take_profit,0.1743,0.2,0.4637,7747.06,1,50.0
2018-07-31T16:15:00,2018-07-31T16:15:00,YES,7747.06,50.0,100.0,25.0,50,25.0,100.0,expired,0.1743,0.2,0.125,7747.06,1,100.0
2018-08-01T13:30:00,2018-08-01T13:30:00,YES,7652.03,5.0,0.0,18.75,375,-18.75,-100.0,expired,0.1657,0.208,0.594,7613.96,1,0.0
2018-08-01T13:30:00,2018-08-01T13:30:00,YES,7613.96,50.0,35.0,18.75,37,-5.55,-30.0,stop_loss,0.1657,0.208,0.144,7613.96,1,0.0
2018-08-04T18:15:00,2018-08-04T18:15:00,YES,7030.13,20.71,31.07,25.0,120,12.4276,50.0,take_profit,0.318,0.272,0.4809,6995.15,1,50.0
2018-08-04T18:15:00,2018-08-04T18:15:00,YES,6995.15,50.0,100.0,25.0,50,25.0,100.0,expired,0.318,0.272,0.188,6995.15,1,100.0
2018-08-05T03:00:00,2018-08-05T03:00:00,YES,6982.38,11.49,17.24,18.75,163,9.3659,50.0,take_profit,0.3662,0.216,0.5521,6947.64,1,50.0
2018-08-05T03:00:00,2018-08-05T03:00:00,YES,6947.64,50.0,75.0,18.75,37,9.25,50.0,take_profit,0.3662,0.216,0.167,6947.64,1,50.0
2018-08-05T15:30:00,2018-08-05T15:30:00,YES,7068.16,10.84,15.71,18.75,173,8.4353,45.0,take_profit,0.3659,0.216,0.5586,7033.0,1,45.0
2018-08-05T15:30:00,2018-08-05T15:30:00,YES,7033.0,50.0,35.0,18.75,37,-5.55,-30.0,stop_loss,0.3659,0.216,0.167,7033.0,1,0.0
2018-08-08T05:45:00,2018-08-08T05:45:00,YES,6510.08,17.25,25.88,12.5,72,6.2115,50.0,take_profit,0.3249,0.216,0.4945,6477.69,1,50.0
2018-08-08T05:45:00,2018-08-08T05:45:00,YES,6477.69,50.0,75.0,12.5,25,6.25,50.0,take_profit,0.3249,0.216,0.167,6477.69,1,50.0
2018-08-08T20:15:00,2018-08-08T20:15:00,YES,6343.22,27.93,41.89,25.0,89,12.4269,50.0,take_profit,0.1683,0.208,0.3647,6311.66,1,50.0
2018-08-08T20:15:00,2018-08-08T20:15:00,YES,6311.66,50.0,32.5,25.0,50,-8.75,-35.0,stop_loss,0.1683,0.208,0.144,6311.66,1,0.0
2018-08-09T20:00:00,2018-08-09T20:00:00,NO,6466.21,50.0,72.5,18.75,37,8.325,45.0,take_profit,-0.0345,0.216,0.105,6466.21,1,45.0
2018-08-09T20:00:00,2018-08-09T20:00:00,NO,6433.88,5.0,7.25,18.75,374,8.415,45.0,take_profit,-0.0345,0.216,0.555,6466.21,1,45.0
2018-08-09T23:45:00,2018-08-09T23:45:00,NO,6543.86,50.0,75.0,12.5,25,6.25,50.0,take_profit,-0.3451,0.224,0.172,6543.86,1,50.0
2018-08-09T23:45:00,2018-08-09T23:45:00,NO,6511.14,8.84,13.25,12.5,141,6.2296,50.0,take_profit,-0.3451,0.224,0.5836,6543.86,1,50.0
2018-08-10T06:15:00,2018-08-10T06:15:00,YES,6478.16,6.39,9.58,12.5,195,6.2293,50.0,take_profit,0.2221,0.2,0.5611,6445.93,1,50.0
2018-08-10T06:15:00,2018-08-10T06:15:00,YES,6445.93,50.0,75.0,12.5,25,6.25,50.0,take_profit,0.2221,0.2,0.125,6445.93,1,50.0
2018-08-11T00:15:00,2018-08-11T00:15:00,YES,6148.61,24.99,0.0,18.75,75,-18.7455,-100.0,expired,0.1488,0.2,0.3751,6118.02,1,0.0
2018-08-11T00:15:00,2018-08-11T00:15:00,YES,6118.02,50.0,100.0,18.75,37,18.5,100.0,expired,0.1488,0.2,0.125,6118.02,1,100.0
2018-08-15T05:30:00,2018-08-15T05:30:00,NO,6317.0,50.0,75.0,12.5,25,6.25,50.0,take_profit,-0.2155,0.208,0.13,6317.0,1,50.0
2018-08-15T05:30:00,2018-08-15T05:30:00,NO,6285.42,14.8,22.2,12.5,84,6.2151,50.0,take_profit,-0.2155,0.208,0.482,6317.0,1,50.0
2018-08-15T09:15:00,2018-08-15T09:15:00,NO,6398.88,50.0,75.0,12.5,25,6.25,50.0,take_profit,-0.5679,0.224,0.172,6398.88,1,50.0
2018-08-15T09:15:00,2018-08-15T09:15:00,NO,6366.89,10.37,15.56,12.5,120,6.2237,50.0,take_profit,-0.5679,0.224,0.5683,6398.88,1,50.0
2018-08-15T14:00:00,2018-08-15T14:00:00,NO,6330.72,50.0,35.0,18.75,37,-5.55,-30.0,stop_loss,-0.3125,0.224,0.172,6330.72,1,0.0
2018-08-15T14:00:00,2018-08-15T14:00:00,NO,6299.07,11.87,17.22,18.75,157,8.3895,45.0,take_profit,-0.3125,0.224,0.5533,6330.72,1,45.0
2018-08-15T19:00:00,2018-08-15T19:00:00,NO,6526.01,50.0,75.0,25.0,50,12.5,50.0,take_profit,-0.5182,0.224,0.172,6526.01,1,50.0
2018-08-15T19:00:00,2018-08-15T19:00:00,NO,6493.38,22.11,33.16,25.0,113,12.4918,50.0,take_profit,-0.5182,0.224,0.4509,6526.01,1,50.0
2018-08-16T02:45:00,2018-08-16T02:45:00,YES,6296.59,10.79,16.18,18.75,173,9.3321,50.0,take_profit,0.2062,0.208,0.5361,6265.26,1,50.0
2018-08-16T02:45:00,2018-08-16T02:45:00,YES,6265.26,50.0,75.0,18.75,37,9.25,50.0,take_profit,0.2062,0.208,0.144,6265.26,1,50.0
2018-08-16T23:45:00,2018-08-16T23:45:00,YES,6319.57,10.96,16.44,12.5,114,6.2482,50.0,take_profit,0.3733,0.216,0.5574,6288.13,1,50.0
2018-08-16T23:45:00,2018-08-16T23:45:00,YES,6288.13,50.0,75.0,12.5,25,6.25,50.0,take_profit,0.3733,0.216,0.167,6288.13,1,50.0
2018-08-17T08:00:00,2018-08-17T08:00:00,NO,6495.44,50.0,75.0,12.5,25,6.25,50.0,take_profit,-0.3099,0.224,0.172,6495.44,1,50.0
2018-08-17T08:00:00,2018-08-17T08:00:00,NO,6462.96,14.21,21.31,12.5,87,6.1795,50.0,take_profit,-0.3099,0.224,0.5299,6495.44,1,50.0
2018-08-18T09:00:00,2018-08-18T09:00:00,YES,6520.96,5.0,7.25,9.38,187,4.2075,45.0,take_profit,0.3108,0.216,0.617,6488.52,1,45.0
2018-08-18T09:00:00,2018-08-18T09:00:00,YES,6488.52,50.0,72.5,9.38,18,4.05,45.0,take_profit,0.3108,0.216,0.167,6488.52,1,45.0
2018-08-20T11:00:00,2018-08-20T11:00:00,YES,6445.09,5.0,7.5,12.5,250,6.25,50.0,take_profit,0.3557,0.216,0.617,6413.02,1,50.0
2018-08-20T11:00:00,2018-08-20T11:00:00,YES,6413.02,50.0,75.0,12.5,25,6.25,50.0,take_profit,0.3557,0.216,0.167,6413.02,1,50.0
2018-08-21T11:30:00,2018-08-21T11:30:00,NO,6442.52,50.0,75.0,12.5,25,6.25,50.0,take_profit,-0.1328,0.216,0.149,6442.52,1,50.0
